Trade #,Side,Entry Time,Entry Price,Exit Time,Exit Price,Position Size (USDT),PnL (USDT),PnL (%),Cumulative PnL (USDT)
4254,SHORT,2024-06-08T09:52:59.999Z,3692.48,2024-06-08T14:32:59.999Z,3687.01,1000.00,1.48,0.1481,120.79
4255,SHORT,2024-06-08T16:23:59.999Z,3684.00,2024-06-08T18:08:59.999Z,3692.39,1000.00,-2.28,-0.2277,118.52
4256,SHORT,2024-06-08T19:43:59.999Z,3684.00,2024-06-08T23:43:59.999Z,3683.22,1000.00,0.21,0.0212,118.73
4257,SHORT,2024-06-09T02:18:59.999Z,3676.40,2024-06-09T05:27:59.999Z,3679.21,1000.00,-0.76,-0.0764,117.96
4258,SHORT,2024-06-09T11:12:59.999Z,3686.29,2024-06-09T11:28:59.999Z,3689.00,1000.00,-0.74,-0.0735,117.23
4259,SHORT,2024-06-09T13:39:59.999Z,3685.79,2024-06-09T15:15:59.999Z,3693.76,1000.00,-2.16,-0.2162,115.07
4260,SHORT,2024-06-09T15:29:59.999Z,3689.66,2024-06-09T15:33:59.999Z,3692.39,1000.00,-0.74,-0.0740,114.33
4261,SHORT,2024-06-09T15:34:59.999Z,3690.39,2024-06-09T16:16:59.999Z,3694.51,1000.00,-1.12,-0.1116,113.21
4262,SHORT,2024-06-09T20:34:59.999Z,3697.70,2024-06-09T21:49:59.999Z,3710.39,1000.00,-3.43,-0.3432,109.78
4263,SHORT,2024-06-10T00:04:59.999Z,3702.66,2024-06-10T10:10:59.999Z,3675.92,1000.00,7.22,0.7222,117.00
4264,SHORT,2024-06-10T13:18:59.999Z,3669.66,2024-06-10T13:43:59.999Z,3678.49,1000.00,-2.41,-0.2406,114.59
4265,SHORT,2024-06-10T13:48:59.999Z,3666.57,2024-06-10T14:53:59.999Z,3678.39,1000.00,-3.22,-0.3224,111.37
4266,SHORT,2024-06-10T18:35:59.999Z,3679.92,2024-06-11T10:37:59.999Z,3544.38,1000.00,36.83,3.6832,148.20
4267,SHORT,2024-06-11T10:55:59.999Z,3525.94,2024-06-11T12:16:59.999Z,3539.34,1000.00,-3.80,-0.3800,144.40
4268,SHORT,2024-06-11T12:27:59.999Z,3529.35,2024-06-11T12:54:59.999Z,3539.02,1000.00,-2.74,-0.2740,141.66
4269,SHORT,2024-06-11T13:01:59.999Z,3530.61,2024-06-11T13:15:59.999Z,3538.74,1000.00,-2.30,-0.2303,139.36
4270,SHORT,2024-06-11T13:41:59.999Z,3521.79,2024-06-11T18:41:59.999Z,3495.20,1000.00,7.55,0.7550,146.91
4271,SHORT,2024-06-12T00:52:59.999Z,3491.57,2024-06-12T02:29:59.999Z,3503.13,1000.00,-3.31,-0.3311,143.60
4272,SHORT,2024-06-12T16:32:59.999Z,3598.40,2024-06-12T17:01:59.999Z,3619.01,1000.00,-5.73,-0.5728,137.87
4273,SHORT,2024-06-12T17:05:59.999Z,3607.52,2024-06-12T17:57:59.999Z,3625.00,1000.00,-4.85,-0.4845,133.02
4274,SHORT,2024-06-12T18:02:59.999Z,3597.92,2024-06-12T22:51:59.999Z,3569.31,1000.00,7.95,0.7952,140.98
4275,SHORT,2024-06-12T23:20:59.999Z,3560.02,2024-06-13T08:09:59.999Z,3511.39,1000.00,13.66,1.3660,154.64
4276,SHORT,2024-06-13T09:05:59.999Z,3496.00,2024-06-13T11:01:59.999Z,3504.41,1000.00,-2.41,-0.2406,152.23
4277,SHORT,2024-06-13T12:57:59.999Z,3490.21,2024-06-13T13:24:59.999Z,3507.38,1000.00,-4.92,-0.4919,147.31
4278,SHORT,2024-06-13T14:17:59.999Z,3492.29,2024-06-13T14:42:59.999Z,3519.40,1000.00,-7.76,-0.7763,139.55
4279,SHORT,2024-06-13T15:20:59.999Z,3485.55,2024-06-13T18:50:59.999Z,3473.29,1000.00,3.52,0.3517,143.07
4280,SHORT,2024-06-13T21:11:59.999Z,3467.33,2024-06-13T21:58:59.999Z,3482.41,1000.00,-4.35,-0.4349,138.72
4281,SHORT,2024-06-13T23:13:59.999Z,3465.54,2024-06-14T01:51:59.999Z,3484.15,1000.00,-5.37,-0.5370,133.35
4282,SHORT,2024-06-14T09:58:59.999Z,3514.81,2024-06-14T11:42:59.999Z,3519.20,1000.00,-1.25,-0.1249,132.10
4283,SHORT,2024-06-14T12:50:59.999Z,3511.00,2024-06-14T20:15:59.999Z,3411.89,1000.00,28.23,2.8228,160.33
4284,SHORT,2024-06-15T09:34:59.999Z,3521.15,2024-06-15T09:52:59.999Z,3535.01,1000.00,-3.94,-0.3936,156.39
4285,SHORT,2024-06-15T10:07:59.999Z,3528.48,2024-06-15T10:32:59.999Z,3534.81,1000.00,-1.79,-0.1794,154.60
4286,SHORT,2024-06-15T16:58:59.999Z,3557.51,2024-06-15T17:30:59.999Z,3566.88,1000.00,-2.63,-0.2634,151.96
4287,SHORT,2024-06-15T18:47:59.999Z,3560.00,2024-06-15T21:30:59.999Z,3560.00,1000.00,0.00,0.0000,151.96
4288,SHORT,2024-06-16T00:38:59.999Z,3560.59,2024-06-16T01:58:59.999Z,3568.07,1000.00,-2.10,-0.2101,149.86
4289,SHORT,2024-06-16T03:08:59.999Z,3562.01,2024-06-16T05:23:59.999Z,3563.75,1000.00,-0.49,-0.0488,149.37
4290,SHORT,2024-06-16T08:03:59.999Z,3560.49,2024-06-16T10:46:59.999Z,3561.01,1000.00,-0.15,-0.0146,149.23
4291,SHORT,2024-06-16T12:00:59.999Z,3554.21,2024-06-16T12:54:59.999Z,3560.81,1000.00,-1.86,-0.1857,147.37
4292,SHORT,2024-06-16T21:44:59.999Z,3590.01,2024-06-16T22:04:59.999Z,3610.82,1000.00,-5.80,-0.5797,141.57
4293,SHORT,2024-06-17T01:24:59.999Z,3612.92,2024-06-17T13:22:59.999Z,3535.01,1000.00,21.56,2.1564,163.14
4294,SHORT,2024-06-17T13:33:59.999Z,3518.50,2024-06-17T14:41:59.999Z,3544.52,1000.00,-7.40,-0.7395,155.74
4295,SHORT,2024-06-17T15:29:59.999Z,3511.72,2024-06-17T16:52:59.999Z,3527.18,1000.00,-4.40,-0.4402,151.34
4296,SHORT,2024-06-17T20:11:59.999Z,3512.75,2024-06-18T04:34:59.999Z,3446.21,1000.00,18.94,1.8942,170.28
4297,SHORT,2024-06-18T06:40:59.999Z,3442.00,2024-06-18T07:46:59.999Z,3452.42,1000.00,-3.03,-0.3027,167.26
4298,SHORT,2024-06-18T07:58:59.999Z,3443.67,2024-06-18T08:59:59.999Z,3448.41,1000.00,-1.38,-0.1376,165.88
4299,SHORT,2024-06-18T09:08:59.999Z,3443.86,2024-06-18T14:28:59.999Z,3425.02,1000.00,5.47,0.5471,171.35
4300,SHORT,2024-06-18T17:54:59.999Z,3407.22,2024-06-18T20:06:59.999Z,3442.22,1000.00,-10.27,-1.0272,161.08
4301,SHORT,2024-06-19T07:24:59.999Z,3541.20,2024-06-19T10:52:59.999Z,3558.41,1000.00,-4.86,-0.4860,156.22
4302,SHORT,2024-06-19T11:40:59.999Z,3523.01,2024-06-19T12:44:59.999Z,3540.90,1000.00,-5.08,-0.5078,151.14
4303,SHORT,2024-06-19T14:06:59.999Z,3538.01,2024-06-19T16:26:59.999Z,3542.01,1000.00,-1.13,-0.1131,150.01
4304,SHORT,2024-06-19T19:29:59.999Z,3545.20,2024-06-19T21:07:59.999Z,3560.17,1000.00,-4.22,-0.4223,145.79
4305,SHORT,2024-06-19T23:41:59.999Z,3554.40,2024-06-20T01:17:59.999Z,3564.99,1000.00,-2.98,-0.2979,142.81
4306,SHORT,2024-06-20T02:03:59.999Z,3542.00,2024-06-20T04:34:59.999Z,3565.33,1000.00,-6.59,-0.6587,136.22
4307,SHORT,2024-06-20T09:19:59.999Z,3586.27,2024-06-20T11:00:59.999Z,3603.62,1000.00,-4.84,-0.4838,131.38
4308,SHORT,2024-06-20T12:40:59.999Z,3589.04,2024-06-20T18:14:59.999Z,3528.01,1000.00,17.00,1.7005,148.39
4309,SHORT,2024-06-20T19:26:59.999Z,3519.38,2024-06-20T19:29:59.999Z,3528.00,1000.00,-2.45,-0.2449,145.94
4310,SHORT,2024-06-20T19:30:59.999Z,3523.50,2024-06-20T19:59:59.999Z,3536.61,1000.00,-3.72,-0.3721,142.22
4311,SHORT,2024-06-20T21:17:59.999Z,3523.80,2024-06-20T21:24:59.999Z,3528.29,1000.00,-1.27,-0.1274,140.94
4312,SHORT,2024-06-20T21:38:59.999Z,3520.12,2024-06-21T01:36:59.999Z,3529.00,1000.00,-2.52,-0.2523,138.42
4313,SHORT,2024-06-21T02:50:59.999Z,3512.01,2024-06-21T04:43:59.999Z,3514.30,1000.00,-0.65,-0.0652,137.77
4314,SHORT,2024-06-21T05:16:59.999Z,3506.85,2024-06-21T05:54:59.999Z,3518.40,1000.00,-3.29,-0.3294,134.47
4315,SHORT,2024-06-21T06:48:59.999Z,3508.04,2024-06-21T07:07:59.999Z,3515.87,1000.00,-2.23,-0.2232,132.24
4316,SHORT,2024-06-21T07:37:59.999Z,3507.49,2024-06-21T09:45:59.999Z,3510.53,1000.00,-0.87,-0.0867,131.38
4317,SHORT,2024-06-21T12:15:59.999Z,3483.49,2024-06-21T14:28:59.999Z,3506.44,1000.00,-6.59,-0.6588,124.79
4318,SHORT,2024-06-21T15:46:59.999Z,3476.12,2024-06-21T18:39:59.999Z,3495.81,1000.00,-5.66,-0.5664,119.12
4319,SHORT,2024-06-21T21:31:59.999Z,3500.01,2024-06-21T22:04:59.999Z,3519.08,1000.00,-5.45,-0.5449,113.67
4320,SHORT,2024-06-22T00:08:59.999Z,3515.67,2024-06-22T03:20:59.999Z,3510.05,1000.00,1.60,0.1599,115.27
4321,SHORT,2024-06-22T03:35:59.999Z,3505.43,2024-06-22T06:01:59.999Z,3508.44,1000.00,-0.86,-0.0859,114.41
4322,SHORT,2024-06-22T06:53:59.999Z,3504.71,2024-06-22T10:17:59.999Z,3497.77,1000.00,1.98,0.1980,116.39
4323,SHORT,2024-06-22T10:40:59.999Z,3491.81,2024-06-22T10:41:59.999Z,3494.58,1000.00,-0.79,-0.0793,115.60
4324,SHORT,2024-06-22T12:06:59.999Z,3491.67,2024-06-22T13:22:59.999Z,3495.99,1000.00,-1.24,-0.1237,114.36
4325,SHORT,2024-06-22T17:57:59.999Z,3499.00,2024-06-22T21:16:59.999Z,3497.73,1000.00,0.36,0.0363,114.73
4326,SHORT,2024-06-22T23:45:59.999Z,3495.46,2024-06-23T00:21:59.999Z,3503.80,1000.00,-2.39,-0.2386,112.34
4327,SHORT,2024-06-23T05:40:59.999Z,3510.50,2024-06-23T12:42:59.999Z,3503.39,1000.00,2.03,0.2025,114.37
4328,SHORT,2024-06-23T13:24:59.999Z,3496.99,2024-06-23T19:17:59.999Z,3479.13,1000.00,5.11,0.5107,119.47
4329,SHORT,2024-06-23T20:20:59.999Z,3471.24,2024-06-24T08:42:59.999Z,3388.51,1000.00,23.83,2.3833,143.31
4330,SHORT,2024-06-24T09:12:59.999Z,3373.44,2024-06-24T18:30:59.999Z,3306.53,1000.00,19.83,1.9834,163.14
4331,SHORT,2024-06-25T01:48:59.999Z,3340.00,2024-06-25T01:58:59.999Z,3347.46,1000.00,-2.23,-0.2234,160.91
4332,SHORT,2024-06-25T06:25:59.999Z,3369.82,2024-06-25T09:51:59.999Z,3377.59,1000.00,-2.31,-0.2306,158.60
4333,SHORT,2024-06-25T12:43:59.999Z,3369.55,2024-06-25T14:19:59.999Z,3384.80,1000.00,-4.53,-0.4526,154.08
4334,SHORT,2024-06-25T16:58:59.999Z,3383.50,2024-06-25T18:29:59.999Z,3417.41,1000.00,-10.02,-1.0022,144.05
4335,SHORT,2024-06-25T21:30:59.999Z,3406.31,2024-06-25T22:29:59.999Z,3413.60,1000.00,-2.14,-0.2140,141.91
4336,SHORT,2024-06-25T22:44:59.999Z,3404.69,2024-06-26T01:35:59.999Z,3402.03,1000.00,0.78,0.0781,142.69
4337,SHORT,2024-06-26T03:26:59.999Z,3394.76,2024-06-26T07:23:59.999Z,3399.01,1000.00,-1.25,-0.1252,141.44
4338,SHORT,2024-06-26T07:31:59.999Z,3388.01,2024-06-26T07:37:59.999Z,3401.01,1000.00,-3.84,-0.3837,137.61
4339,SHORT,2024-06-26T08:26:59.999Z,3386.63,2024-06-26T13:44:59.999Z,3381.55,1000.00,1.50,0.1500,139.11
4340,SHORT,2024-06-26T15:03:59.999Z,3376.52,2024-06-26T18:29:59.999Z,3366.26,1000.00,3.04,0.3039,142.14
4341,SHORT,2024-06-26T23:04:59.999Z,3379.64,2024-06-27T01:33:59.999Z,3380.79,1000.00,-0.34,-0.0340,141.80
4342,SHORT,2024-06-27T05:20:59.999Z,3377.61,2024-06-27T08:09:59.999Z,3376.00,1000.00,0.48,0.0477,142.28
4343,SHORT,2024-06-27T08:10:59.999Z,3374.61,2024-06-27T08:12:59.999Z,3377.56,1000.00,-0.87,-0.0874,141.41
4344,SHORT,2024-06-27T08:24:59.999Z,3372.52,2024-06-27T09:10:59.999Z,3379.78,1000.00,-2.15,-0.2153,139.25
4345,SHORT,2024-06-27T19:11:59.999Z,3448.27,2024-06-27T22:24:59.999Z,3453.61,1000.00,-1.55,-0.1549,137.71
4346,SHORT,2024-06-27T23:38:59.999Z,3447.78,2024-06-28T00:07:59.999Z,3452.85,1000.00,-1.47,-0.1471,136.23
4347,SHORT,2024-06-28T00:26:59.999Z,3446.13,2024-06-28T01:27:59.999Z,3459.59,1000.00,-3.91,-0.3906,132.33
4348,SHORT,2024-06-28T03:03:59.999Z,3448.00,2024-06-28T03:37:59.999Z,3463.01,1000.00,-4.35,-0.4353,127.98
4349,SHORT,2024-06-28T04:14:59.999Z,3455.97,2024-06-28T10:19:59.999Z,3443.92,1000.00,3.49,0.3487,131.46
4350,SHORT,2024-06-28T13:03:59.999Z,3438.68,2024-06-28T13:43:59.999Z,3474.66,1000.00,-10.46,-1.0463,121.00
4351,SHORT,2024-06-28T14:20:59.999Z,3430.35,2024-06-29T00:12:59.999Z,3383.88,1000.00,13.55,1.3547,134.55
4352,SHORT,2024-06-29T03:21:59.999Z,3385.57,2024-06-29T05:04:59.999Z,3389.44,1000.00,-1.14,-0.1143,133.40
4353,SHORT,2024-06-29T05:23:59.999Z,3385.28,2024-06-29T06:58:59.999Z,3387.79,1000.00,-0.74,-0.0741,132.66
4354,SHORT,2024-06-29T09:05:59.999Z,3391.43,2024-06-29T10:11:59.999Z,3395.32,1000.00,-1.15,-0.1147,131.51
4355,SHORT,2024-06-29T12:51:59.999Z,3390.48,2024-06-29T16:04:59.999Z,3394.15,1000.00,-1.08,-0.1082,130.43
4356,SHORT,2024-06-29T16:16:59.999Z,3387.08,2024-06-29T19:14:59.999Z,3390.69,1000.00,-1.07,-0.1066,129.37
4357,SHORT,2024-06-29T19:33:59.999Z,3379.39,2024-06-29T22:00:59.999Z,3388.51,1000.00,-2.70,-0.2699,126.67
4358,SHORT,2024-06-29T22:19:59.999Z,3382.17,2024-06-30T00:35:59.999Z,3386.91,1000.00,-1.40,-0.1401,125.27
4359,SHORT,2024-06-30T01:19:59.999Z,3376.84,2024-06-30T06:40:59.999Z,3371.21,1000.00,1.67,0.1667,126.93
4360,SHORT,2024-06-30T10:48:59.999Z,3387.18,2024-06-30T11:13:59.999Z,3394.60,1000.00,-2.19,-0.2191,124.74
4361,SHORT,2024-06-30T12:39:59.999Z,3380.63,2024-06-30T13:30:59.999Z,3394.84,1000.00,-4.20,-0.4203,120.54
4362,SHORT,2024-06-30T16:42:59.999Z,3395.09,2024-06-30T17:15:59.999Z,3398.61,1000.00,-1.04,-0.1037,119.50
4363,SHORT,2024-06-30T21:30:59.999Z,3416.48,2024-06-30T22:25:59.999Z,3429.21,1000.00,-3.73,-0.3726,115.78
4364,SHORT,2024-07-01T04:52:59.999Z,3486.60,2024-07-01T07:40:59.999Z,3491.53,1000.00,-1.41,-0.1414,114.36
4365,SHORT,2024-07-01T08:33:59.999Z,3485.65,2024-07-01T13:03:59.999Z,3479.71,1000.00,1.70,0.1704,116.07
4366,SHORT,2024-07-01T13:19:59.999Z,3467.97,2024-07-01T13:33:59.999Z,3475.03,1000.00,-2.04,-0.2036,114.03
4367,SHORT,2024-07-01T13:47:59.999Z,3464.65,2024-07-01T15:10:59.999Z,3476.28,1000.00,-3.36,-0.3357,110.67
4368,SHORT,2024-07-01T16:54:59.999Z,3466.74,2024-07-01T17:34:59.999Z,3477.64,1000.00,-3.14,-0.3144,107.53
4369,SHORT,2024-07-01T19:44:59.999Z,3471.02,2024-07-02T01:51:59.999Z,3449.49,1000.00,6.20,0.6203,113.73
4370,SHORT,2024-07-02T06:14:59.999Z,3453.18,2024-07-02T09:35:59.999Z,3448.49,1000.00,1.36,0.1358,115.09
4371,SHORT,2024-07-02T13:55:59.999Z,3433.29,2024-07-02T18:02:59.999Z,3425.87,1000.00,2.16,0.2161,117.25
4372,SHORT,2024-07-02T19:47:59.999Z,3420.85,2024-07-02T21:33:59.999Z,3425.30,1000.00,-1.30,-0.1301,115.95
4373,SHORT,2024-07-02T22:41:59.999Z,3419.72,2024-07-02T23:04:59.999Z,3423.86,1000.00,-1.21,-0.1211,114.74
4374,SHORT,2024-07-03T00:03:59.999Z,3421.01,2024-07-03T00:12:59.999Z,3424.00,1000.00,-0.87,-0.0874,113.87
4375,SHORT,2024-07-03T01:08:59.999Z,3411.38,2024-07-03T06:55:59.999Z,3369.99,1000.00,12.13,1.2133,126.00
4376,SHORT,2024-07-03T07:12:59.999Z,3367.37,2024-07-03T13:56:59.999Z,3319.61,1000.00,14.18,1.4183,140.18
4377,SHORT,2024-07-03T15:06:59.999Z,3302.98,2024-07-03T15:24:59.999Z,3317.14,1000.00,-4.29,-0.4287,135.90
4378,SHORT,2024-07-03T15:41:59.999Z,3303.24,2024-07-03T16:28:59.999Z,3321.18,1000.00,-5.43,-0.5431,130.46
4379,SHORT,2024-07-03T17:40:59.999Z,3302.98,2024-07-03T21:55:59.999Z,3299.82,1000.00,0.96,0.0957,131.42
4380,SHORT,2024-07-04T01:18:59.999Z,3288.57,2024-07-04T15:58:59.999Z,3139.46,1000.00,45.34,4.5342,176.76
4381,SHORT,2024-07-04T16:29:59.999Z,3124.03,2024-07-04T16:50:59.999Z,3135.52,1000.00,-3.68,-0.3678,173.08
4382,SHORT,2024-07-04T19:03:59.999Z,3128.97,2024-07-04T19:08:59.999Z,3136.58,1000.00,-2.43,-0.2432,170.65
4383,SHORT,2024-07-04T20:13:59.999Z,3132.18,2024-07-04T20:56:59.999Z,3140.13,1000.00,-2.54,-0.2538,168.11
4384,SHORT,2024-07-04T22:47:59.999Z,3132.17,2024-07-05T10:05:59.999Z,2881.05,1000.00,80.17,8.0174,248.29
4385,SHORT,2024-07-05T20:18:59.999Z,2968.88,2024-07-05T21:46:59.999Z,2984.83,1000.00,-5.37,-0.5372,242.92
4386,SHORT,2024-07-05T22:06:59.999Z,2969.60,2024-07-05T22:21:59.999Z,2985.00,1000.00,-5.19,-0.5186,237.73
4387,SHORT,2024-07-06T00:11:59.999Z,2972.21,2024-07-06T00:33:59.999Z,2995.00,1000.00,-7.67,-0.7668,230.06
4388,SHORT,2024-07-06T01:19:59.999Z,2973.72,2024-07-06T03:01:59.999Z,2982.15,1000.00,-2.83,-0.2835,227.23
4389,SHORT,2024-07-06T03:32:59.999Z,2973.69,2024-07-06T03:45:59.999Z,2978.85,1000.00,-1.74,-0.1735,225.49
4390,SHORT,2024-07-06T04:16:59.999Z,2974.68,2024-07-06T06:09:59.999Z,2978.40,1000.00,-1.25,-0.1251,224.24
4391,SHORT,2024-07-06T09:25:59.999Z,2989.00,2024-07-06T10:05:59.999Z,3006.21,1000.00,-5.76,-0.5758,218.48
4392,SHORT,2024-07-06T12:43:59.999Z,2994.40,2024-07-06T13:43:59.999Z,3005.00,1000.00,-3.54,-0.3540,214.94
4393,SHORT,2024-07-06T14:22:59.999Z,2997.69,2024-07-06T14:41:59.999Z,3011.41,1000.00,-4.58,-0.4577,210.37
4394,SHORT,2024-07-07T00:17:59.999Z,3061.17,2024-07-07T02:18:59.999Z,3069.07,1000.00,-2.58,-0.2581,207.79
4395,SHORT,2024-07-07T03:16:59.999Z,3047.31,2024-07-07T10:26:59.999Z,3022.45,1000.00,8.16,0.8158,215.95
4396,SHORT,2024-07-07T10:56:59.999Z,3013.41,2024-07-07T12:10:59.999Z,3020.03,1000.00,-2.20,-0.2197,213.75
4397,SHORT,2024-07-07T12:43:59.999Z,3007.14,2024-07-07T16:43:59.999Z,2991.58,1000.00,5.17,0.5174,218.92
4398,SHORT,2024-07-07T19:26:59.999Z,2983.18,2024-07-07T20:22:59.999Z,2992.28,1000.00,-3.05,-0.3050,215.87
4399,SHORT,2024-07-07T21:17:59.999Z,2965.36,2024-07-08T04:31:59.999Z,2894.07,1000.00,24.04,2.4041,239.91
4400,SHORT,2024-07-08T13:47:59.999Z,3027.94,2024-07-08T18:41:59.999Z,2997.21,1000.00,10.15,1.0149,250.06
4401,SHORT,2024-07-09T00:31:59.999Z,3005.40,2024-07-09T00:43:59.999Z,3022.31,1000.00,-5.63,-0.5627,244.44
4402,SHORT,2024-07-09T07:51:59.999Z,3059.90,2024-07-09T08:22:59.999Z,3085.60,1000.00,-8.40,-0.8399,236.04
4403,SHORT,2024-07-09T11:03:59.999Z,3078.09,2024-07-09T11:38:59.999Z,3089.20,1000.00,-3.61,-0.3609,232.43
4404,SHORT,2024-07-09T12:23:59.999Z,3075.55,2024-07-09T16:19:59.999Z,3077.64,1000.00,-0.68,-0.0680,231.75
4405,SHORT,2024-07-09T17:40:59.999Z,3057.76,2024-07-09T18:44:59.999Z,3075.81,1000.00,-5.90,-0.5903,225.84
4406,SHORT,2024-07-09T18:58:59.999Z,3060.35,2024-07-09T19:58:59.999Z,3068.24,1000.00,-2.58,-0.2578,223.27
4407,SHORT,2024-07-09T21:44:59.999Z,3061.27,2024-07-09T23:41:59.999Z,3065.96,1000.00,-1.53,-0.1532,221.73
4408,SHORT,2024-07-10T00:17:59.999Z,3053.71,2024-07-10T02:00:59.999Z,3058.45,1000.00,-1.55,-0.1552,220.18
4409,SHORT,2024-07-10T07:46:59.999Z,3091.72,2024-07-10T10:34:59.999Z,3102.40,1000.00,-3.45,-0.3454,216.73
4410,SHORT,2024-07-10T12:43:59.999Z,3088.40,2024-07-10T12:59:59.999Z,3109.79,1000.00,-6.93,-0.6926,209.80
4411,SHORT,2024-07-10T15:06:59.999Z,3091.79,2024-07-10T15:19:59.999Z,3109.12,1000.00,-5.61,-0.5605,204.20
4412,SHORT,2024-07-10T17:26:59.999Z,3099.55,2024-07-10T22:30:59.999Z,3103.20,1000.00,-1.18,-0.1178,203.02
4413,SHORT,2024-07-11T00:12:59.999Z,3095.89,2024-07-11T01:43:59.999Z,3115.55,1000.00,-6.35,-0.6350,196.67
4414,SHORT,2024-07-11T03:11:59.999Z,3090.79,2024-07-11T05:28:59.999Z,3090.51,1000.00,0.09,0.0091,196.76
4415,SHORT,2024-07-11T05:37:59.999Z,3087.10,2024-07-11T05:38:59.999Z,3089.92,1000.00,-0.91,-0.0913,195.85
4416,SHORT,2024-07-11T14:27:59.999Z,3140.25,2024-07-11T18:24:59.999Z,3138.33,1000.00,0.61,0.0611,196.46
4417,SHORT,2024-07-11T19:18:59.999Z,3131.99,2024-07-12T00:35:59.999Z,3113.20,1000.00,6.00,0.5999,202.46
4418,SHORT,2024-07-12T01:09:59.999Z,3103.37,2024-07-12T02:42:59.999Z,3103.25,1000.00,0.04,0.0039,202.50
4419,SHORT,2024-07-12T03:27:59.999Z,3090.80,2024-07-12T06:24:59.999Z,3093.69,1000.00,-0.94,-0.0935,201.56
4420,SHORT,2024-07-12T07:32:59.999Z,3073.50,2024-07-12T12:06:59.999Z,3073.31,1000.00,0.06,0.0062,201.62
4421,SHORT,2024-07-12T19:37:59.999Z,3125.14,2024-07-12T22:17:59.999Z,3129.60,1000.00,-1.43,-0.1427,200.19
4422,SHORT,2024-07-13T02:13:59.999Z,3125.38,2024-07-13T05:39:59.999Z,3129.23,1000.00,-1.23,-0.1232,198.96
4423,SHORT,2024-07-13T13:37:59.999Z,3149.11,2024-07-13T15:16:59.999Z,3156.76,1000.00,-2.43,-0.2429,196.53
4424,SHORT,2024-07-13T16:57:59.999Z,3151.59,2024-07-13T18:00:59.999Z,3158.52,1000.00,-2.20,-0.2199,194.33
4425,SHORT,2024-07-13T18:42:59.999Z,3149.10,2024-07-13T19:07:59.999Z,3157.36,1000.00,-2.62,-0.2623,191.71
4426,SHORT,2024-07-13T22:26:59.999Z,3145.60,2024-07-13T22:45:59.999Z,3180.18,1000.00,-10.99,-1.0993,180.72
4427,SHORT,2024-07-14T02:31:59.999Z,3171.78,2024-07-14T04:20:59.999Z,3185.03,1000.00,-4.18,-0.4177,176.54
4428,SHORT,2024-07-14T10:50:59.999Z,3200.41,2024-07-14T16:21:59.999Z,3191.50,1000.00,2.78,0.2784,179.33
4429,SHORT,2024-07-14T17:26:59.999Z,3184.93,2024-07-14T17:33:59.999Z,3193.15,1000.00,-2.58,-0.2581,176.74
4430,SHORT,2024-07-14T18:13:59.999Z,3184.81,2024-07-14T19:59:59.999Z,3190.90,1000.00,-1.91,-0.1912,174.83
4431,SHORT,2024-07-15T10:11:59.999Z,3345.89,2024-07-15T12:39:59.999Z,3349.68,1000.00,-1.13,-0.1133,173.70
4432,SHORT,2024-07-16T02:33:59.999Z,3460.17,2024-07-16T04:07:59.999Z,3472.21,1000.00,-3.48,-0.3480,170.22
4433,SHORT,2024-07-16T04:31:59.999Z,3460.00,2024-07-16T10:21:59.999Z,3397.35,1000.00,18.11,1.8107,188.33
4434,SHORT,2024-07-16T13:20:59.999Z,3406.52,2024-07-16T13:34:59.999Z,3413.00,1000.00,-1.90,-0.1902,186.42
4435,SHORT,2024-07-16T14:00:59.999Z,3395.13,2024-07-16T15:05:59.999Z,3419.62,1000.00,-7.21,-0.7213,179.21
4436,SHORT,2024-07-16T20:52:59.999Z,3451.76,2024-07-16T23:40:59.999Z,3445.43,1000.00,1.83,0.1834,181.05
4437,SHORT,2024-07-17T07:18:59.999Z,3485.71,2024-07-17T09:32:59.999Z,3489.34,1000.00,-1.04,-0.1041,180.00
4438,SHORT,2024-07-17T10:18:59.999Z,3483.19,2024-07-17T15:31:59.999Z,3462.00,1000.00,6.08,0.6084,186.09
4439,SHORT,2024-07-17T15:47:59.999Z,3447.41,2024-07-17T19:32:59.999Z,3426.81,1000.00,5.98,0.5976,192.06
4440,SHORT,2024-07-17T21:00:59.999Z,3403.00,2024-07-18T00:50:59.999Z,3410.31,1000.00,-2.15,-0.2148,189.91
4441,SHORT,2024-07-18T05:10:59.999Z,3415.87,2024-07-18T05:52:59.999Z,3429.33,1000.00,-3.94,-0.3940,185.97
4442,SHORT,2024-07-18T10:41:59.999Z,3442.35,2024-07-18T11:39:59.999Z,3447.71,1000.00,-1.56,-0.1557,184.42
4443,SHORT,2024-07-18T14:34:59.999Z,3443.80,2024-07-18T20:35:59.999Z,3410.19,1000.00,9.76,0.9760,194.18
4444,SHORT,2024-07-19T00:19:59.999Z,3413.79,2024-07-19T03:31:59.999Z,3419.09,1000.00,-1.55,-0.1553,192.62
4445,SHORT,2024-07-19T07:29:59.999Z,3424.55,2024-07-19T11:07:59.999Z,3402.98,1000.00,6.30,0.6299,198.92
4446,SHORT,2024-07-19T11:10:59.999Z,3400.17,2024-07-19T11:17:59.999Z,3406.75,1000.00,-1.94,-0.1935,196.99
4447,SHORT,2024-07-19T11:44:59.999Z,3396.19,2024-07-19T12:04:59.999Z,3406.88,1000.00,-3.15,-0.3148,193.84
